RiverMile,Lat,Long
146.84,36.3608,-112.6541
146.85,36.3606,-112.6542
146.86,36.3605,-112.6543
146.87,36.3604,-112.6544
146.88,36.3603,-112.6545
146.89,36.3601,-112.6545
146.9,36.36,-112.6546
146.91,36.3599,-112.6547
146.92,36.3597,-112.6548
146.93,36.3596,-112.6549
146.94,36.3595,-112.655
146.95,36.3594,-112.6551
146.96,36.3593,-112.6552
146.97,36.3591,-112.6553
146.98,36.359,-112.6554
146.99,36.3589,-112.6555
147,36.3588,-112.6556
147.01,36.3587,-112.6557
147.02,36.3585,-112.6558
147.03,36.3584,-112.6559
147.04,36.3583,-112.656
147.05,36.3582,-112.6561
147.06,36.358,-112.6562
147.07,36.3579,-112.6563
147.08,36.3578,-112.6563
147.09,36.3577,-112.6564
147.1,36.3575,-112.6565
147.11,36.3574,-112.6566
147.12,36.3573,-112.6567
147.13,36.3572,-112.6568
147.14,36.3571,-112.6569
147.15,36.3569,-112.657
147.16,36.3568,-112.6571
147.17,36.3567,-112.6572
147.18,36.3566,-112.6573
147.19,36.3565,-112.6574
147.2,36.3563,-112.6575
147.21,36.3562,-112.6576
147.22,36.3561,-112.6577
147.23,36.356,-112.6579
147.24,36.3559,-112.658
147.25,36.3558,-112.6581
147.26,36.3557,-112.6583
147.27,36.3556,-112.6584
147.28,36.3555,-112.6585
147.29,36.3554,-112.6586
147.3,36.3552,-112.6587
147.31,36.3551,-112.6588
147.32,36.355,-112.6589
147.33,36.3549,-112.6591
147.34,36.3548,-112.6592
147.35,36.3547,-112.6593
147.36,36.3546,-112.6594
147.37,36.3545,-112.6595
147.38,36.3544,-112.6597
147.39,36.3543,-112.6598
147.4,36.3542,-112.6599
147.41,36.3541,-112.66
147.42,36.3539,-112.6601
147.43,36.3538,-112.6602
147.44,36.3537,-112.6604
147.45,36.3536,-112.6605
147.46,36.3535,-112.6606
147.47,36.3534,-112.6607
147.48,36.3533,-112.6609
147.49,36.3532,-112.661
147.5,36.3531,-112.6611
147.51,36.353,-112.6612
147.52,36.3529,-112.6613
147.53,36.3528,-112.6615
147.54,36.3527,-112.6616
147.55,36.3526,-112.6617
147.56,36.3525,-112.6618
147.57,36.3524,-112.662
147.58,36.3523,-112.6621
147.59,36.3522,-112.6622
147.6,36.3521,-112.6624
147.61,36.352,-112.6625
147.62,36.3519,-112.6626
147.63,36.3518,-112.6628
147.64,36.3517,-112.6629
147.65,36.3516,-112.663
147.66,36.3515,-112.6631
147.67,36.3513,-112.6633
147.68,36.3512,-112.6634
147.69,36.3511,-112.6635
147.7,36.351,-112.6636
147.71,36.3509,-112.6637
147.72,36.3508,-112.6639
147.73,36.3507,-112.664
147.74,36.3506,-112.6641
147.75,36.3505,-112.6642
147.76,36.3504,-112.6643
147.77,36.3503,-112.6645
147.78,36.3502,-112.6646
147.79,36.35,-112.6647
147.8,36.3499,-112.6648
147.81,36.3498,-112.6649
147.82,36.3497,-112.665
147.83,36.3496,-112.6651
147.84,36.3495,-112.6652
147.85,36.3494,-112.6654
147.86,36.3493,-112.6655
147.87,36.3492,-112.6656
147.88,36.3491,-112.6657
147.89,36.349,-112.6659
147.9,36.3489,-112.666
147.91,36.3488,-112.6661
147.92,36.3487,-112.6662
147.93,36.3485,-112.6664
147.94,36.3484,-112.6665
147.95,36.3483,-112.6666
147.96,36.3482,-112.6667
147.97,36.3481,-112.6668
147.98,36.348,-112.667
147.99,36.3479,-112.6671
148,36.3478,-112.6672
148.01,36.3477,-112.6673
148.02,36.3476,-112.6675
148.03,36.3475,-112.6676
148.04,36.3474,-112.6677
148.05,36.3473,-112.6678
148.06,36.3472,-112.668
148.07,36.3471,-112.6681
148.08,36.347,-112.6682
148.09,36.3469,-112.6683
148.1,36.3468,-112.6685
148.11,36.3467,-112.6686
148.12,36.3466,-112.6687
148.13,36.3465,-112.6689
148.14,36.3464,-112.669
148.15,36.3463,-112.6692
148.16,36.3462,-112.6693
148.17,36.3461,-112.6694
148.18,36.346,-112.6696
148.19,36.346,-112.6697
148.2,36.3459,-112.6699
148.21,36.3458,-112.67
148.22,36.3457,-112.6702
148.23,36.3457,-112.6703
148.24,36.3456,-112.6705
148.25,36.3455,-112.6706
148.26,36.3454,-112.6708
148.27,36.3453,-112.6709
148.28,36.3453,-112.6711
148.29,36.3452,-112.6712
148.3,36.3451,-112.6714
148.31,36.345,-112.6715
148.32,36.3449,-112.6717
148.33,36.3449,-112.6718
148.34,36.3448,-112.672
148.35,36.3447,-112.6721
148.36,36.3446,-112.6723
148.37,36.3446,-112.6725
148.38,36.3445,-112.6726
148.39,36.3444,-112.6727
148.4,36.3443,-112.6729
148.41,36.3442,-112.673
148.42,36.3441,-112.6732
148.43,36.344,-112.6733
148.44,36.344,-112.6735
148.45,36.3439,-112.6736
148.46,36.3439,-112.6738
148.47,36.3438,-112.674
148.48,36.3437,-112.6741
148.49,36.3437,-112.6743
148.5,36.3436,-112.6744
148.51,36.3435,-112.6746
148.52,36.3435,-112.6748
148.53,36.3434,-112.6749
148.54,36.3433,-112.6751
148.55,36.3433,-112.6752
148.56,36.3432,-112.6754
148.57,36.3431,-112.6756
148.58,36.3431,-112.6757
148.59,36.343,-112.6759
148.6,36.3429,-112.676
148.61,36.3429,-112.6762
148.62,36.3428,-112.6764
148.63,36.3428,-112.6765
148.64,36.3427,-112.6767
148.65,36.3427,-112.6769
148.66,36.3426,-112.677
148.67,36.3426,-112.6772
148.68,36.3425,-112.6774
148.69,36.3425,-112.6775
148.7,36.3424,-112.6777
148.71,36.3423,-112.6779
148.72,36.3423,-112.678
148.73,36.3422,-112.6782
148.74,36.3422,-112.6784
148.75,36.3421,-112.6785
148.76,36.3421,-112.6787
148.77,36.342,-112.6789
148.78,36.3419,-112.679
148.79,36.3419,-112.6792
148.8,36.3418,-112.6794
148.81,36.3418,-112.6795
148.82,36.3418,-112.6797
148.83,36.3417,-112.6799
148.84,36.3417,-112.6801
148.85,36.3417,-112.6802
148.86,36.3416,-112.6804
148.87,36.3416,-112.6806
148.88,36.3416,-112.6808
148.89,36.3416,-112.6809
148.9,36.3416,-112.6811
148.91,36.3416,-112.6813
148.92,36.3416,-112.6815
148.93,36.3416,-112.6817
148.94,36.3417,-112.6818
148.95,36.3417,-112.682
148.96,36.3418,-112.6822
148.97,36.3418,-112.6823
148.98,36.3419,-112.6825
148.99,36.342,-112.6826
149,36.3421,-112.6828
149.01,36.3422,-112.6829
149.02,36.3423,-112.683
149.03,36.3424,-112.6832
149.04,36.3425,-112.6833
149.05,36.3426,-112.6834
149.06,36.3426,-112.6836
149.07,36.3427,-112.6837
149.08,36.3428,-112.6839
149.09,36.3429,-112.684
149.1,36.343,-112.6842
149.11,36.3431,-112.6843
149.12,36.3432,-112.6844
149.13,36.3432,-112.6846
149.14,36.3433,-112.6847
149.15,36.3434,-112.6849
149.16,36.3435,-112.685
149.17,36.3436,-112.6851
149.18,36.3437,-112.6852
149.19,36.3439,-112.6853
149.2,36.344,-112.6854
149.21,36.3441,-112.6856
149.22,36.3442,-112.6857
149.23,36.3443,-112.6858
149.24,36.3444,-112.6859
149.25,36.3446,-112.686
149.26,36.3447,-112.686
149.27,36.3448,-112.6861
149.28,36.345,-112.6862
149.29,36.3451,-112.6863
149.3,36.3452,-112.6864
149.31,36.3453,-112.6865
149.32,36.3455,-112.6865
149.33,36.3456,-112.6866
149.34,36.3457,-112.6867
149.35,36.3459,-112.6867
149.36,36.346,-112.6868
149.37,36.3462,-112.6868
149.38,36.3463,-112.6868
149.39,36.3464,-112.6869
149.4,36.3466,-112.6869
149.41,36.3467,-112.6869
149.42,36.3469,-112.6869
149.43,36.347,-112.687
149.44,36.3472,-112.687
149.45,36.3473,-112.687
149.46,36.3474,-112.6871
149.47,36.3476,-112.6872
149.48,36.3477,-112.6872
149.49,36.3479,-112.6873
149.5,36.348,-112.6873
149.51,36.3481,-112.6873
149.52,36.3483,-112.6874
149.53,36.3484,-112.6874
149.54,36.3486,-112.6874
149.55,36.3487,-112.6875
149.56,36.3489,-112.6875
149.57,36.349,-112.6875
149.58,36.3491,-112.6875
149.59,36.3493,-112.6876
149.6,36.3494,-112.6876
149.61,36.3496,-112.6876
149.62,36.3497,-112.6876
149.63,36.3499,-112.6877
149.64,36.35,-112.6877
149.65,36.3501,-112.6877
149.66,36.3503,-112.6878
149.67,36.3504,-112.6878
149.68,36.3506,-112.6878
149.69,36.3507,-112.6878
149.7,36.3509,-112.6879
149.71,36.351,-112.6879
149.72,36.3511,-112.6879
149.73,36.3513,-112.688
149.74,36.3514,-112.688
149.75,36.3516,-112.6881
149.76,36.3517,-112.6881
149.77,36.3518,-112.6882
149.78,36.352,-112.6882
149.79,36.3521,-112.6883
149.8,36.3522,-112.6883
149.81,36.3524,-112.6884
149.82,36.3525,-112.6885
149.83,36.3526,-112.6886
149.84,36.3528,-112.6887
149.85,36.3529,-112.6887
149.86,36.353,-112.6888
149.87,36.3532,-112.6889
149.88,36.3533,-112.689
149.89,36.3534,-112.6891
149.9,36.3535,-112.6892
149.91,36.3536,-112.6893
149.92,36.3538,-112.6894
149.93,36.3539,-112.6895
149.94,36.354,-112.6896
149.95,36.3541,-112.6898
149.96,36.3542,-112.6899
149.97,36.3543,-112.69
149.98,36.3544,-112.6902
149.99,36.3545,-112.6903
150,36.3545,-112.6905
150.01,36.3546,-112.6906
150.02,36.3547,-112.6908
150.03,36.3548,-112.6909
150.04,36.3548,-112.6911
150.05,36.3549,-112.6912
150.06,36.3549,-112.6914
150.07,36.355,-112.6916
150.08,36.355,-112.6917
150.09,36.3551,-112.6919
150.1,36.3551,-112.6921
150.11,36.3552,-112.6923
150.12,36.3552,-112.6924
150.13,36.3552,-112.6926
150.14,36.3553,-112.6928
150.15,36.3553,-112.693
150.16,36.3553,-112.6931
150.17,36.3553,-112.6933
150.18,36.3553,-112.6935
150.19,36.3553,-112.6937
150.2,36.3553,-112.6939
150.21,36.3552,-112.694
150.22,36.3552,-112.6942
150.23,36.3552,-112.6944
150.24,36.3551,-112.6945
150.25,36.3551,-112.6947
150.26,36.3551,-112.6949
150.27,36.3551,-112.6951
150.28,36.3551,-112.6953
150.29,36.3552,-112.6954
150.3,36.3552,-112.6956
150.31,36.3553,-112.6958
150.32,36.3553,-112.6959
150.33,36.3553,-112.6961
150.34,36.3553,-112.6963
150.35,36.3554,-112.6965
150.36,36.3554,-112.6967
150.37,36.3554,-112.6968
150.38,36.3554,-112.697
150.39,36.3554,-112.6972
150.4,36.3554,-112.6974
150.41,36.3554,-112.6975
150.42,36.3554,-112.6977
150.43,36.3554,-112.6979
150.44,36.3554,-112.6981
150.45,36.3554,-112.6983
150.46,36.3554,-112.6984
150.47,36.3553,-112.6986
150.48,36.3553,-112.6988
150.49,36.3553,-112.699
150.5,36.3552,-112.6991
150.51,36.3552,-112.6993
150.52,36.3551,-112.6995
150.53,36.3551,-112.6996
150.54,36.355,-112.6998
150.55,36.3549,-112.7
150.56,36.3549,-112.7001
150.57,36.3548,-112.7003
150.58,36.3548,-112.7005
150.59,36.3547,-112.7006
150.6,36.3547,-112.7008
150.61,36.3546,-112.701
150.62,36.3546,-112.7011
150.63,36.3545,-112.7013
150.64,36.3545,-112.7015
150.65,36.3544,-112.7016
150.66,36.3543,-112.7018
150.67,36.3543,-112.702
150.68,36.3542,-112.7021
150.69,36.3542,-112.7023
150.7,36.3541,-112.7025
150.71,36.3541,-112.7026
150.72,36.354,-112.7028
150.73,36.354,-112.7029
150.74,36.3539,-112.7031
150.75,36.3539,-112.7033
150.76,36.3538,-112.7035
150.77,36.3538,-112.7036
150.78,36.3537,-112.7038
150.79,36.3536,-112.7039
150.8,36.3535,-112.7041
150.81,36.3535,-112.7042
150.82,36.3534,-112.7044
150.83,36.3533,-112.7045
150.84,36.3532,-112.7047
150.85,36.3532,-112.7048
150.86,36.3531,-112.705
150.87,36.353,-112.7051
150.88,36.3529,-112.7053
150.89,36.3528,-112.7055
150.9,36.3528,-112.7056
150.91,36.3527,-112.7057
150.92,36.3526,-112.7059
150.93,36.3525,-112.706
150.94,36.3524,-112.7062
150.95,36.3524,-112.7064
150.96,36.3523,-112.7065
150.97,36.3522,-112.7067
150.98,36.3521,-112.7068
150.99,36.3521,-112.707
151,36.352,-112.7071
151.01,36.3519,-112.7073
151.02,36.3518,-112.7074
151.03,36.3517,-112.7076
151.04,36.3517,-112.7077
151.05,36.3516,-112.7079
151.06,36.3515,-112.708
151.07,36.3515,-112.7082
151.08,36.3514,-112.7083
151.09,36.3513,-112.7085
151.1,36.3512,-112.7086
151.11,36.3511,-112.7088
151.12,36.3511,-112.7089
151.13,36.351,-112.7091
151.14,36.3509,-112.7092
151.15,36.3508,-112.7094
151.16,36.3508,-112.7095
151.17,36.3507,-112.7097
151.18,36.3506,-112.7099
151.19,36.3506,-112.71
151.2,36.3505,-112.7102
151.21,36.3504,-112.7103
151.22,36.3504,-112.7105
151.23,36.3503,-112.7107
151.24,36.3502,-112.7108
151.25,36.3502,-112.711
151.26,36.3501,-112.7111
151.27,36.35,-112.7113
151.28,36.3499,-112.7114
151.29,36.3499,-112.7116
151.3,36.3498,-112.7118
151.31,36.3498,-112.712
151.32,36.3498,-112.7121
151.33,36.3497,-112.7123
151.34,36.3497,-112.7125
151.35,36.3496,-112.7126
151.36,36.3496,-112.7128
151.37,36.3495,-112.713
151.38,36.3495,-112.7131
151.39,36.3494,-112.7133
151.4,36.3493,-112.7135
151.41,36.3493,-112.7136
151.42,36.3492,-112.7138
151.43,36.3491,-112.7139
151.44,36.3491,-112.7141
151.45,36.349,-112.7143
151.46,36.349,-112.7144
151.47,36.3489,-112.7146
151.48,36.3489,-112.7148
151.49,36.3488,-112.7149
151.5,36.3488,-112.7151
151.51,36.3487,-112.7153
151.52,36.3487,-112.7154
151.53,36.3487,-112.7156
151.54,36.3486,-112.7158
151.55,36.3486,-112.716
151.56,36.3486,-112.7161
151.57,36.3485,-112.7163
151.58,36.3485,-112.7165
151.59,36.3485,-112.7167
151.6,36.3484,-112.7168
151.61,36.3484,-112.717
151.62,36.3484,-112.7172
151.63,36.3483,-112.7174
151.64,36.3483,-112.7175
151.65,36.3483,-112.7177
151.66,36.3483,-112.7179
151.67,36.3483,-112.7181
151.68,36.3482,-112.7183
151.69,36.3482,-112.7184
151.7,36.3482,-112.7186
151.71,36.3482,-112.7188
151.72,36.3481,-112.719
151.73,36.3481,-112.7191
151.74,36.3481,-112.7193
151.75,36.348,-112.7195
151.76,36.348,-112.7197
151.77,36.3479,-112.7198
151.78,36.3479,-112.72
151.79,36.3478,-112.7202
151.8,36.3478,-112.7203
151.81,36.3477,-112.7205
151.82,36.3477,-112.7207
151.83,36.3476,-112.7208
151.84,36.3476,-112.721
151.85,36.3475,-112.7212
151.86,36.3475,-112.7213
151.87,36.3474,-112.7215
151.88,36.3473,-112.7217
151.89,36.3473,-112.7218
151.9,36.3472,-112.722
151.91,36.3471,-112.7221
151.92,36.3471,-112.7223
151.93,36.347,-112.7224
151.94,36.3469,-112.7226
151.95,36.3468,-112.7227
151.96,36.3468,-112.7229
151.97,36.3467,-112.723
151.98,36.3466,-112.7232
151.99,36.3465,-112.7233
152,36.3464,-112.7235
152.01,36.3463,-112.7236
152.02,36.3462,-112.7237
152.03,36.3461,-112.7239
152.04,36.346,-112.724
152.05,36.3459,-112.7241
152.06,36.3458,-112.7243
152.07,36.3457,-112.7244
152.08,36.3456,-112.7245
152.09,36.3455,-112.7246
152.1,36.3454,-112.7247
152.11,36.3452,-112.7248
152.12,36.3451,-112.7249
152.13,36.345,-112.725
152.14,36.3449,-112.7251
152.15,36.3448,-112.7252
152.16,36.3446,-112.7253
152.17,36.3445,-112.7254
152.18,36.3444,-112.7255
152.19,36.3443,-112.7256
152.2,36.3441,-112.7257
152.21,36.344,-112.7257
152.22,36.3439,-112.7258
152.23,36.3438,-112.7259
152.24,36.3436,-112.726
152.25,36.3435,-112.7261
152.26,36.3434,-112.7261
152.27,36.3432,-112.7262
152.28,36.3431,-112.7263
152.29,36.343,-112.7263
152.3,36.3428,-112.7264
152.31,36.3427,-112.7264
152.32,36.3425,-112.7264
152.33,36.3424,-112.7265
152.34,36.3423,-112.7265
152.35,36.3421,-112.7265
152.36,36.342,-112.7265
152.37,36.3418,-112.7265
152.38,36.3417,-112.7265
152.39,36.3415,-112.7265
152.4,36.3414,-112.7265
152.41,36.3412,-112.7265
152.42,36.3411,-112.7265
152.43,36.3409,-112.7265
152.44,36.3408,-112.7265
152.45,36.3407,-112.7265
152.46,36.3405,-112.7265
152.47,36.3404,-112.7265
152.48,36.3402,-112.7264
152.49,36.3401,-112.7264
152.5,36.3399,-112.7264
152.51,36.3398,-112.7264
152.52,36.3396,-112.7264
152.53,36.3395,-112.7264
152.54,36.3394,-112.7264
152.55,36.3392,-112.7263
152.56,36.3391,-112.7263
152.57,36.3389,-112.7263
152.58,36.3388,-112.7262
152.59,36.3386,-112.7262
152.6,36.3385,-112.7262
152.61,36.3384,-112.7261
152.62,36.3382,-112.7261
152.63,36.3381,-112.726
152.64,36.3379,-112.726
152.65,36.3378,-112.7259
152.66,36.3377,-112.7258
152.67,36.3375,-112.7258
152.68,36.3374,-112.7257
152.69,36.3373,-112.7257
152.7,36.3371,-112.7256
152.71,36.337,-112.7256
152.72,36.3368,-112.7255
152.73,36.3367,-112.7255
152.74,36.3366,-112.7254
152.75,36.3364,-112.7253
152.76,36.3363,-112.7253
152.77,36.3362,-112.7252
152.78,36.336,-112.7251
152.79,36.3359,-112.7251
152.8,36.3358,-112.7251
152.81,36.3356,-112.725
152.82,36.3355,-112.725
152.83,36.3353,-112.7249
152.84,36.3352,-112.7249
152.85,36.3351,-112.7248
152.86,36.3349,-112.7248
152.87,36.3348,-112.7247
152.88,36.3347,-112.7246
152.89,36.3345,-112.7246
152.9,36.3344,-112.7245
152.91,36.3342,-112.7245
152.92,36.3341,-112.7244
152.93,36.334,-112.7244
152.94,36.3338,-112.7243
152.95,36.3337,-112.7243
152.96,36.3335,-112.7242
152.97,36.3334,-112.7242
152.98,36.3333,-112.7241
152.99,36.3331,-112.7241
153,36.333,-112.724
153.01,36.3329,-112.7239
153.02,36.3327,-112.7238
153.03,36.3326,-112.7238
153.04,36.3325,-112.7237
153.05,36.3323,-112.7236
153.06,36.3322,-112.7235
153.07,36.3321,-112.7235
153.08,36.3319,-112.7234
153.09,36.3318,-112.7233
153.1,36.3317,-112.7232
153.11,36.3316,-112.7231
153.12,36.3314,-112.723
153.13,36.3313,-112.723
153.14,36.3312,-112.7229
153.15,36.331,-112.7228
153.16,36.3309,-112.7227
153.17,36.3308,-112.7227
153.18,36.3307,-112.7226
153.19,36.3305,-112.7225
153.2,36.3304,-112.7224
153.21,36.3303,-112.7223
153.22,36.3301,-112.7223
153.23,36.33,-112.7222
153.24,36.3299,-112.7221
153.25,36.3297,-112.722
153.26,36.3296,-112.722
153.27,36.3295,-112.7219
153.28,36.3293,-112.7218
153.29,36.3292,-112.7217
153.3,36.3291,-112.7217
153.31,36.3289,-112.7216
153.32,36.3288,-112.7215
153.33,36.3287,-112.7214
153.34,36.3286,-112.7213
153.35,36.3284,-112.7213
153.36,36.3283,-112.7212
153.37,36.3282,-112.7211
153.38,36.328,-112.721
153.39,36.3279,-112.721
153.4,36.3278,-112.7209
153.41,36.3276,-112.7209
153.42,36.3275,-112.7208
153.43,36.3273,-112.7208
153.44,36.3272,-112.7208
153.45,36.327,-112.7207
153.46,36.3269,-112.7206
153.47,36.3268,-112.7206
153.48,36.3266,-112.7205
153.49,36.3265,-112.7205
153.5,36.3264,-112.7205
153.51,36.3262,-112.7204
153.52,36.3261,-112.7204
153.53,36.3259,-112.7204
153.54,36.3258,-112.7203
153.55,36.3256,-112.7203
153.56,36.3255,-112.7203
153.57,36.3254,-112.7203
153.58,36.3252,-112.7203
153.59,36.3251,-112.7202
153.6,36.3249,-112.7202
153.61,36.3248,-112.7202
153.62,36.3246,-112.7202
153.63,36.3245,-112.7202
153.64,36.3243,-112.7202
153.65,36.3242,-112.7202
153.66,36.3241,-112.7203
153.67,36.3239,-112.7203
153.68,36.3238,-112.7203
153.69,36.3236,-112.7204
153.7,36.3235,-112.7205
153.71,36.3234,-112.7205
153.72,36.3232,-112.7206
153.73,36.3231,-112.7206
153.74,36.323,-112.7207
153.75,36.3228,-112.7208
153.76,36.3227,-112.7208
153.77,36.3226,-112.7209
153.78,36.3225,-112.7211
153.79,36.3224,-112.7212
153.8,36.3223,-112.7213
153.81,36.3221,-112.7214
153.82,36.322,-112.7214
153.83,36.3219,-112.7215
153.84,36.3217,-112.7215
153.85,36.3216,-112.7215
153.86,36.3214,-112.7215
153.87,36.3213,-112.7216
153.88,36.3212,-112.7217
153.89,36.321,-112.7218
153.9,36.3209,-112.7219
153.91,36.3208,-112.722
153.92,36.3207,-112.7221
153.93,36.3206,-112.7222
153.94,36.3205,-112.7223
153.95,36.3204,-112.7225
153.96,36.3203,-112.7226
153.97,36.3202,-112.7227
153.98,36.3201,-112.7228
153.99,36.3199,-112.7229
154,36.3198,-112.723
154.01,36.3197,-112.7232
154.02,36.3196,-112.7233
154.03,36.3195,-112.7234
154.04,36.3194,-112.7236
154.05,36.3193,-112.7237
154.06,36.3192,-112.7238
154.07,36.3192,-112.724
154.08,36.3191,-112.7241
154.09,36.319,-112.7243
154.1,36.3189,-112.7244
154.11,36.3188,-112.7246
154.12,36.3188,-112.7247
154.13,36.3187,-112.7249
154.14,36.3186,-112.7251
154.15,36.3186,-112.7252
154.16,36.3185,-112.7254
154.17,36.3185,-112.7256
154.18,36.3185,-112.7257
154.19,36.3184,-112.7259
154.2,36.3184,-112.7261
154.21,36.3183,-112.7262
154.22,36.3183,-112.7264
154.23,36.3182,-112.7266
154.24,36.3182,-112.7268
154.25,36.3181,-112.7269
154.26,36.3181,-112.7271
154.27,36.3181,-112.7273
154.28,36.318,-112.7274
154.29,36.318,-112.7276
154.3,36.318,-112.7278
154.31,36.3179,-112.728
154.32,36.3179,-112.7281
154.33,36.3179,-112.7283
154.34,36.3179,-112.7285
154.35,36.3179,-112.7287
154.36,36.3179,-112.7289
154.37,36.3179,-112.729
154.38,36.3179,-112.7292
154.39,36.3179,-112.7294
154.4,36.3179,-112.7296
154.41,36.3179,-112.7298
154.42,36.3179,-112.7299
154.43,36.3179,-112.7301
154.44,36.3179,-112.7303
154.45,36.3179,-112.7305
154.46,36.3179,-112.7307
154.47,36.3179,-112.7308
154.48,36.3179,-112.731
154.49,36.3179,-112.7312
154.5,36.3179,-112.7314
154.51,36.3179,-112.7316
154.52,36.3179,-112.7317
154.53,36.3179,-112.7319
154.54,36.3179,-112.7321
154.55,36.3179,-112.7323
154.56,36.318,-112.7324
154.57,36.318,-112.7326
154.58,36.318,-112.7328
154.59,36.318,-112.733
154.6,36.318,-112.7331
154.61,36.3181,-112.7333
154.62,36.3181,-112.7335
154.63,36.3182,-112.7337
154.64,36.3182,-112.7338
154.65,36.3183,-112.734
154.66,36.3183,-112.7342
154.67,36.3183,-112.7344
154.68,36.3184,-112.7345
154.69,36.3184,-112.7347
154.7,36.3185,-112.7349
154.71,36.3185,-112.735
154.72,36.3186,-112.7352
154.73,36.3186,-112.7354
154.74,36.3187,-112.7355
154.75,36.3187,-112.7357
154.76,36.3188,-112.7359
154.77,36.3188,-112.736
154.78,36.3189,-112.7362
154.79,36.3189,-112.7364
154.8,36.319,-112.7365
154.81,36.319,-112.7367
154.82,36.3191,-112.7369
154.83,36.3191,-112.737
154.84,36.3192,-112.7372
154.85,36.3193,-112.7374
154.86,36.3193,-112.7375
154.87,36.3194,-112.7377
154.88,36.3194,-112.7379
154.89,36.3195,-112.738
154.9,36.3195,-112.7382
154.91,36.3196,-112.7384
154.92,36.3196,-112.7385
154.93,36.3197,-112.7387
